time,S_su,S_aa,S_fa,S_va,S_bu,S_pro,S_ac,S_h2,S_ch4,S_IC,S_IN,S_I,X_xc,X_ch,X_pr,X_li,X_su,X_aa,X_fa,X_c4,X_pro,X_ac,X_h2,X_I,S_cation,S_anion,S_H_ion,S_va_ion,S_bu_ion,S_pro_ion,S_ac_ion,S_hco3_ion,S_nh3,S_gas_h2,S_gas_ch4,S_gas_co2,S_co2,S_nh4_ion
212,4.598305023814133,16.579967079356138,8.535626040534847,1.469553083654223e-05,1.4695531841380828e-05,1.4695530462073519e-05,1.469553477146088e-05,1.0,1.0808530870671223e-24,-2326.3270666319545,0.0021311535633893185,0.029878275763149897,6.175376359561908e-08,0.02002724959679857,0.06771077341557304,0.04381258358126129,2.1172721351749648e-07,2.1172723091824024e-07,2.1172717654867854e-07,2.1172717654868195e-07,2.1172717654866152e-07,2.1172717654865543e-07,2.1172717654865845e-07,18.79459385772019,1.4695528500127383e-05,0.005092181284922282,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9022349072021103,9.65774386200588e-25,0.560773314372707
213,4.511324373118923,16.293950176207762,8.373768024109951,1.394405163329323e-05,1.3944052587019275e-05,1.3944051277879646e-05,1.3944055368054418e-05,1.0,1.0054554117564455e-24,-2326.3287259641443,0.00213985917913553,0.029520437251027484,5.74356109675996e-08,0.01303408443827418,0.05646267293062427,0.028168673688708953,1.9692211721580782e-07,1.9692213347266498e-07,1.9692208267123107e-07,1.9692208267123415e-07,1.9692208267121511e-07,1.9692208267120932e-07,1.969220826712122e-07,18.49978227549759,1.3944049415730335e-05,0.005135589184974013,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9022427598900301,8.984120578309294e-25,0.5607811364761096
214,4.509551860574937,16.206717108904076,8.372317664356036,1.3231000507193889e-05,1.3231001412401955e-05,1.3231000169867293e-05,1.3231004051958185e-05,1.0,9.350632869168524e-25,-2326.3303843568024,0.00213543073738614,0.029469657620792927,5.341940661014499e-08,0.022055111921785046,0.0785015743389587,0.04804835885345371,1.8315227223031467e-07,1.831522874182982e-07,1.83152239951868e-07,1.831522399518708e-07,1.8315223995185303e-07,1.8315223995184768e-07,1.831522399518503e-07,18.49235770980764,1.3230998402449e-05,0.005139195386007812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9022506069449614,8.355214671201696e-25,0.560788952968463
215,4.527760831114211,16.220362105666208,8.408809825385848,1.2554412377765076e-05,1.2554413236918615e-05,1.255441205760682e-05,1.25544157421793e-05,1.0,8.695899780881487e-25,-2326.331968624099,0.002130571674414464,0.029502533911962132,4.968403668918126e-08,0.023091546096084454,0.08709093991967244,0.05042311933175871,1.7034528826627412e-07,1.7034530245532856e-07,1.7034525810592233e-07,1.7034525810592488e-07,1.703452581059083e-07,1.7034525810590317e-07,1.703452581059057e-07,18.50462187740945,1.2554410380109801e-05,0.005139599390169689,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9022584464991689,7.7702489979383495e-25,0.560796761989306
216,4.49753965995208,16.279189117357006,8.349890250369395,1.1912422652024753e-05,1.1912423467462296e-05,1.1912422348162527e-05,1.1912425845247163e-05,1.0,8.088016134543995e-25,-2326.3334456440975,0.002131657769784915,0.029657878394797634,4.620986376256368e-08,0.01818289506240959,0.0913685347159741,0.03898430636314706,1.584338369443083e-07,1.5843385019988825e-07,1.5843380876367725e-07,1.5843380876367958e-07,1.5843380876366412e-07,1.5843380876365946e-07,1.5843380876366163e-07,18.54627716679082,1.1912420756020542e-05,0.005143048008940576,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9022662793921825,7.227135491158535e-25,0.5608045643748995
217,4.476434366331168,16.23487936041803,8.309122875030745,1.1303262085900537e-05,1.1303262859842213e-05,1.1303261797506176e-05,1.1303265116625234e-05,1.0,7.519492722552781e-25,-2326.334859274969,0.002112961116207834,0.02961694825845587,4.297862354287221e-08,0.019482040791617628,0.07956517286209895,0.042038445710472105,1.473552978444694e-07,1.4735531022781202e-07,1.4735527151426297e-07,1.4735527151426503e-07,1.4735527151425063e-07,1.4735527151424634e-07,1.473552715142483e-07,18.573192718123405,1.1303260286384568e-05,0.005157937241692751,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9022741052959207,6.719184960813052e-25,0.560812359798439
218,4.504646049079679,16.238893989521475,8.365381048306626,1.072525190841301e-05,1.0725252642966548e-05,1.0725251634700463e-05,1.0725254784894017e-05,1.0,6.993197766675039e-25,-2326.336217466642,0.002109753183670652,0.02958233108396548,3.997332887910889e-08,0.024244641718711137,0.08601066341524535,0.05306024471702301,1.370514293008113e-07,1.3705144086906312e-07,1.3705140470005747e-07,1.3705140470005943e-07,1.370514047000458e-07,1.3705140470004175e-07,1.3705140470004355e-07,18.633175019807606,1.0725250200483924e-05,0.005157970232869371,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9022819241793284,6.248957910600221e-25,0.5608201482289906
219,4.52843768444788,16.305552171979265,8.412394663754636,1.0176799195190863e-05,1.0176799892357346e-05,1.0176798935414144e-05,1.0176801925264385e-05,1.0,6.503484147546449e-25,-2326.337509709421,0.0021046528905031294,0.029671564070692498,3.717818045250858e-08,0.023407280110370875,0.09246377463225575,0.05111111370932106,1.2746806221537231e-07,1.274680730219122e-07,1.27468039230893e-07,1.2746803923089477e-07,1.274680392308822e-07,1.2746803923087844e-07,1.274680392308802e-07,18.689414906627817,1.017679757419564e-05,0.005155709102025869,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.902289735636065,5.81141205551884e-25,0.5608279292617965
220,4.548605134190984,16.34764071434037,8.452956588586618,9.656392478568895e-06,9.656393140247935e-06,9.65639223201971e-06,9.656395069673794e-06,1.0,6.04784890152969e-25,-2326.3387336305736,0.002097938159162571,0.0297113781907726,3.457848371696803e-08,0.023245835571495458,0.08937035736216817,0.05083433390086955,1.185548152824009e-07,1.1855482537714804e-07,1.1855479380841123e-07,1.1855479380841279e-07,1.18554793808401e-07,1.1855479380839768e-07,1.1855479380839927e-07,18.713757864393607,9.656390940090266e-06,0.005156805941973883,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9022975395886205,5.4043106661759755e-25,0.5608357028196486
221,4.556695273287313,16.397662453684134,8.469210824765995,9.162597582170406e-06,9.162598210165289e-06,9.162597348176384e-06,9.162600041368436e-06,1.0,5.623669841988117e-25,-2326.339889975082,0.0020874676873168553,0.029708728824653627,3.21605716474472e-08,0.022111544717021637,0.09087241232244331,0.048217074204521045,1.1026483012582148e-07,1.1026483955545172e-07,1.1026481006345058e-07,1.1026481006345194e-07,1.1026481006344102e-07,1.102648100634379e-07,1.1026481006343943e-07,18.717913149983296,9.162596122015081e-06,0.005162613620233838,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.902305335841763,5.025311466631454e-25,0.5608434687080751
222,4.609791968640149,16.442149194664097,8.57358840186567,8.694053668495212e-06,8.694054264517833e-06,8.694053446418144e-06,8.694056002490306e-06,1.0,5.230121887409695e-25,-2326.341006104379,0.002084795343314191,0.029872622345830227,2.991173289021475e-08,0.02689620664427231,0.09029335971314378,0.05912466494059141,1.025545249572476e-07,1.0255453376536926e-07,1.02554506214039e-07,1.0255450621404026e-07,1.0255450621403015e-07,1.0255450621402735e-07,1.0255450621402878e-07,18.813375267294514,8.69405228268246e-06,0.005159512826447798,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9023131242912558,4.6736773438359915e-25,0.5608512268232456
223,4.620028282853753,16.406525033437422,8.593909026823496,8.249469488620054e-06,8.24947005429563e-06,8.249469277854098e-06,8.249471703776293e-06,1.0,4.864570020665483e-25,-2326.342049344139,0.002086372666994186,0.029897267514950095,2.7820144937212237e-08,0.022279469356957796,0.08162898470918739,0.04852355265737178,9.538336545942936e-08,9.538337368679557e-08,9.538334794893522e-08,9.538334794893636e-08,9.538334794892688e-08,9.538334794892436e-08,9.538334794892564e-08,18.83822150600801,8.249468173370968e-06,0.005153624940857869,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.902320904625504,4.347054977699921e-25,0.5608589768547783
224,4.572652877328709,16.442715491569114,8.50084591623956,7.827619823676888e-06,7.82762036054805e-06,7.827619623646716e-06,7.827621926035243e-06,1.0,4.5237428564123905e-25,-2326.3430153893078,0.002079592532329583,0.02986706916978062,2.5874811973220807e-08,0.016985477781441004,0.09052531636937335,0.036246189236390614,8.871365169071206e-08,8.871365937550022e-08,8.871363533221508e-08,8.871363533221618e-08,8.871363533220722e-08,8.871363533220487e-08,8.871363533220604e-08,18.854300396426925,7.827618575404245e-06,0.005159221337901324,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9023286767406983,4.0425219187321345e-25,0.5608667186992689
225,4.578432687766543,16.46868051414831,8.512772690125955,7.427342108301451e-06,7.427342617832487e-06,7.4273419184608925e-06,7.427344103596347e-06,1.0,4.206388650208984e-25,-2326.3439503688383,0.0020685322137664807,0.029806439955953907,2.4065507069087276e-08,0.02270114976980178,0.08856828111967169,0.0495533389433718,8.251031989056571e-08,8.251032706846166e-08,8.251030460862664e-08,8.251030460862762e-08,8.25103046086192e-08,8.251030460861696e-08,8.25103046086181e-08,18.911084820545824,7.427340923599935e-06,0.005169190383956726,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9023364404697233,3.7589595348507184e-25,0.560874452190252
226,4.586332178134649,16.38544963697248,8.53145093154765,7.047533226747331e-06,7.047533710328366e-06,7.047533046578108e-06,7.0475351204225485e-06,1.0,3.911630387187428e-25,-2326.3448379339056,0.0020614083249182263,0.029769020762811217,2.2382718417109796e-08,0.022329860859054054,0.07652005730015927,0.04900604421764645,7.674075814372359e-08,7.674076484802075e-08,7.674074386777052e-08,7.674074386777144e-08,7.674074386776353e-08,7.674074386776146e-08,7.674074386776251e-08,18.88258811798518,7.047532102384485e-06,0.005175783813585594,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.902344195332009,3.4955845453538504e-25,0.5608821768490303
227,4.618166671807113,16.335414985010363,8.595653329346588,6.687146472835872e-06,6.687146931786532e-06,6.68714630184607e-06,6.687148270059081e-06,1.0,3.6380599826668816e-25,-2326.345690158985,0.0020608485065963934,0.029769813685233855,2.0817599325930658e-08,0.024843889958402372,0.08109518392695726,0.054620003614542355,7.137463493397938e-08,7.137464119578149e-08,7.137462159802823e-08,7.1374621598029e-08,7.137462159802157e-08,7.137462159801966e-08,7.137462159802063e-08,18.906882604737717,6.6871454057431945e-06,0.005174428400039519,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9023519413360409,3.2511393604911347e-25,0.5608898926840555
228,4.640854667244533,16.37929723002482,8.640665042880702,6.3451886653636995e-06,6.34518910093666e-06,6.345188503086387e-06,6.345190371040361e-06,1.0,3.383239854163345e-25,-2326.3464966673782,0.0020552128311464263,0.029938312812914817,1.936192171205212e-08,0.023837716913403202,0.09096657325983747,0.05212042904445032,6.638373968654528e-08,6.63837455349196e-08,6.638372722890995e-08,6.638372722891066e-08,6.638372722890366e-08,6.638372722890192e-08,6.638372722890276e-08,18.957324636233405,6.345187652628434e-06,0.00517737234126819,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9023596782673675,3.023446507218616e-25,0.560897599481712
229,4.690330478184557,16.4152979027877,8.737648669226878,6.0207174110184725e-06,6.020717824402831e-06,6.020717257010363e-06,6.020719029805114e-06,1.0,3.1471826184983327e-25,-2326.3472746559955,0.0020625777483268292,0.029979348913230407,1.8008032843474038e-08,0.026773298958155146,0.08925202355170335,0.05886876213007772,6.174183446051813e-08,6.17418399226331e-08,6.174182282353506e-08,6.174182282353574e-08,6.174182282352907e-08,6.174182282352743e-08,6.174182282352823e-08,19.041759517965463,6.020716449875628e-06,0.005165684179027298,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9023674059559577,2.81251691799153e-25,0.56090529707263
230,4.699019178693497,16.398165902266715,8.754375245527818,5.712838507259734e-06,5.712838899584211e-06,5.7128383611000925e-06,5.7128400435765205e-06,1.0,2.9270464080932745e-25,-2326.3480002479855,0.0020614939497047785,0.030050436451268585,1.6748815108047828e-08,0.022565615631731,0.0836692812673708,0.049130609161160514,5.742451601178701e-08,5.7424521113036086e-08,5.7424505141565123e-08,5.742450514156574e-08,5.742450514155954e-08,5.7424505141557977e-08,5.742450514155875e-08,19.085069578193817,5.712837595084692e-06,0.0051615967929169735,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9023751242068605,2.6158123238209865e-25,0.5609129852626187
231,4.673028214330836,16.405651186594827,8.70295889864492,5.420703478007628e-06,5.420703850343617e-06,5.4207033392969765e-06,5.420704936050102e-06,1.0,2.721914383734986e-25,-2326.3486777396424,0.002054004265602675,0.030030567635705222,1.5577648595040406e-08,0.01954907215801754,0.08697864420797906,0.0421499134359756,5.3409087501212606e-08,5.340909226536206e-08,5.3409077347432176e-08,5.340907734743274e-08,5.3409077347426975e-08,5.340907734742549e-08,5.340907734742624e-08,19.154739957867832,5.420702612309087e-06,0.005163020425549464,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.902382832783113,2.432513143194169e-25,0.5609206638156378
232,4.705995586503141,16.407856345749998,8.769351192256531,5.143507235348131e-06,5.14350758871261e-06,5.143507103707307e-06,5.143508619098835e-06,1.0,2.531666584167193e-25,-2326.3493399864183,0.002055500447409957,0.030041065444012527,1.448837629319605e-08,0.02569871858402098,0.08602250630445951,0.05666808514256555,4.967443917379304e-08,4.9674443623043e-08,4.9674429689412775e-08,4.967442968941326e-08,4.967442968940796e-08,4.967442968940662e-08,4.96744296894073e-08,19.19102873291685,5.143506413761245e-06,0.005157405057761172,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9023905316563121,2.262512270679762e-25,0.5609283327033946
233,4.721774703026409,16.508209118604555,8.7999026294044,4.880485860810525e-06,4.880486196168907e-06,4.8804857358796765e-06,4.880487174049879e-06,1.0,2.3549830593944792e-25,-2326.349964617659,0.002062018913193175,0.03011664788506859,1.3475271722337043e-08,0.023437625368417158,0.09728732114797421,0.05122218112396009,4.6200937381230856e-08,4.6200941536308415e-08,4.620092852225701e-08,4.620092852225739e-08,4.620092852225253e-08,4.620092852225128e-08,4.620092852225191e-08,19.270203828768643,4.880485081090526e-06,0.005144705797751874,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9023982203172122,2.1046308427855558e-25,0.5609359914186273
234,4.724307155956329,16.502905100453685,8.806286910056265,4.630914500102821e-06,4.630914818371408e-06,4.63091438154037e-06,4.630915746419155e-06,1.0,2.1902026389611795e-25,-2326.350550585546,0.0020597902556811236,0.029979293355424434,1.253300882833213e-08,0.022419677065141638,0.0846592936132375,0.0490881990052428,4.2970321364612896e-08,4.2970325244901155e-08,4.297031308994843e-08,4.297031308994877e-08,4.2970313089944196e-08,4.297031308994301e-08,4.2970313089943614e-08,19.25851332235899,4.630913760119004e-06,0.005143316739054399,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9024058987126133,1.9573847333858957e-25,0.5609436399083427
235,4.654947854850683,16.26329874624847,8.67651297181583,4.39410536550315e-06,4.394105667551681e-06,4.394105252984794e-06,4.394106548302399e-06,1.0,2.036334034485066e-25,-2326.3510674508016,0.0020441583607416136,0.029491162575069247,1.1656633983170725e-08,0.015232046119214472,0.05939213345253721,0.03308637135402101,3.996560725469075e-08,3.996561087831453e-08,3.996559952596357e-08,3.996559952596388e-08,3.996559952595959e-08,3.996559952595856e-08,3.996559952595911e-08,19.000203077857325,4.394104663233097e-06,0.00516693528679205,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9024135668994562,1.819888109821643e-25,0.56095127822926
236,4.619772041676031,16.106454879249,8.611592720567025,4.169405840402269e-06,4.16940612705627e-06,4.169405733620194e-06,4.16940696291719e-06,1.0,1.8932885052103275e-25,-2326.3515720588207,0.002029130809494835,0.02926104250329176,1.084153994294124e-08,0.019134164318330527,0.07008797292837107,0.041751299110807605,3.7170998784979196e-08,3.7171002168881174e-08,3.7170991566345495e-08,3.7170991566345786e-08,3.7170991566341835e-08,3.717099156634088e-08,3.717099156634138e-08,18.871771218390418,4.169405173926363e-06,0.005186071114511816,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9024212243135441,1.6920616270822984e-25,0.56095890581938
237,4.514047205113115,15.918610954293008,8.408977477639281,3.956196680773099e-06,3.956196952816149e-06,3.9561965794350995e-06,3.956197746072294e-06,1.0,1.7615478216971008e-25,-2326.3519872432184,0.002045306469213361,0.028886361737719853,1.0083441626808462e-08,0.01135554115280921,0.06460534819508822,0.023973551941976062,3.4571804248243966e-08,3.457180740826321e-08,3.457179750619579e-08,3.457179750619603e-08,3.457179750619241e-08,3.457179750619151e-08,3.457179750619198e-08,18.660675178146143,3.956196048269159e-06,0.005207604364761092,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.902428871037539,1.5743359203962405e-25,0.5609665227610425
238,4.471210943938411,15.950807027460584,8.324854171687363,3.7538903086108587e-06,3.7538905667867344e-06,3.7538902124395824e-06,3.7538913196070077e-06,1.0,1.6387545659455463e-25,-2326.352436582026,0.0020555978658430506,0.02887471938014748,9.378353589651974e-09,0.01808311088781517,0.08905801076145779,0.038839051268571026,3.2154359259791215e-08,3.215436221073775e-08,3.215435296301192e-08,3.215435296301215e-08,3.215435296300873e-08,3.2154352963007875e-08,3.215435296300831e-08,18.710229671304766,3.7538897083493114e-06,0.005202141877640674,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.902436507121344,1.4646053173714845e-25,0.5609741291039565
239,4.517111365729554,15.918696844386817,8.416982153494306,3.561929192640973e-06,3.5619294376557146e-06,3.5619291013732846e-06,3.5619301520988897e-06,1.0,1.5241621724916126e-25,-2326.352901693775,0.0020554919274820343,0.028997170671447758,8.722569069938354e-09,0.026169618110689408,0.07925238276392568,0.057794432271159595,2.990595492164283e-08,2.99059576773058e-08,2.990594904082317e-08,2.99059490408234e-08,2.990594904082018e-08,2.990594904081942e-08,2.990594904081984e-08,18.750909941626613,3.5619286229801543e-06,0.005200405111261279,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9024441316115634,1.3622022902472736e-25,0.5609817238984393
240,4.559354841018705,16.088845975573584,8.500075260464596,3.3797843118320576e-06,3.379784544355836e-06,3.3797842252182512e-06,3.3797852223760947e-06,1.0,1.4178301006377621e-25,-2326.3533443654933,0.0020632296931930617,0.02914352819265065,8.112640502677677e-09,0.025169602965979514,0.1030284783433872,0.05523002588127688,2.781477100974502e-08,2.7814773582985204e-08,2.7814765517475412e-08,2.7814765517475604e-08,2.7814765517472626e-08,2.78147655174719e-08,2.7814765517472292e-08,18.868274724379287,3.3797837712137415e-06,0.005188393576980702,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9024517443422889,1.2671799164816603e-25,0.5609893069792288
241,4.576612352153822,16.08037511252684,8.53619699798626,3.2069536974795257e-06,3.20695391814845e-06,3.2069536152825744e-06,3.2069545616006003e-06,1.0,1.3187102109562938e-25,-2326.3537558572443,0.0020639499527117145,0.029167255637767474,7.545361395017819e-09,0.022917728236609147,0.08120330039015501,0.050386526431500184,2.586981383313485e-08,2.5869816235980772e-08,2.586980870381506e-08,2.5869808703815215e-08,2.5869808703812455e-08,2.5869808703811774e-08,2.5869808703812138e-08,18.85447732718966,3.2069531844247315e-06,0.005184526490035311,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9024593453806201,1.1786019884021936e-25,0.5609968784131633
242,4.546809710097082,15.935933048357908,8.48115566654303,3.0429610498421015e-06,3.042961259259888e-06,3.0429609718370133e-06,3.042961869904342e-06,1.0,1.2259114028251417e-25,-2326.3541225445333,0.002042658205444638,0.028854328941546777,7.017749469193872e-09,0.018417932088749252,0.06814535694541282,0.040231897442492816,2.4060858438359545e-08,2.4060860682056656e-08,2.406085364809245e-08,2.406085364809258e-08,2.4060853648090017e-08,2.4060853648089385e-08,2.4060853648089722e-08,18.715093994712923,3.042960562947062e-06,0.005208216915304233,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9024669345915065,1.0956722129061021e-25,0.5610044380657185
243,4.52513795338842,15.92705092951235,8.440271637900445,2.887354425518824e-06,2.8873546242584736e-06,2.8873543514920022e-06,2.887355203766123e-06,1.0,1.140123148401506e-25,-2326.354475360797,0.0020402207390580996,0.02862718142175399,6.527030984213358e-09,0.019596087384755857,0.08407055387035281,0.04267731706849912,2.2378394855275597e-08,2.237839695033839e-08,2.2378390381740626e-08,2.2378390381740738e-08,2.237839038173832e-08,2.237839038173772e-08,2.237839038173804e-08,18.661348902592344,2.8873539634511645e-06,0.005210207056369599,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9024745116902577,1.0190064393507538e-25,0.5610119856533126
244,4.489358973291677,15.945484936106087,8.36975542672015,2.7397049919491053e-06,2.7397051805544957e-06,2.739704921697842e-06,2.739705730511271e-06,1.0,1.0603417044644653e-25,-2326.3548088704406,0.0020378384949398067,0.028569015563026014,6.0706261538532995e-09,0.017962553709103747,0.08544193059722774,0.03862236755148453,2.0813578101600746e-08,2.0813580057855327e-08,2.081357392393613e-08,2.0813573923936226e-08,2.0813573923933963e-08,2.0813573923933397e-08,2.081357392393369e-08,18.662058635471837,2.739704553444198e-06,0.0052089420470037935,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9024820764810771,9.477082804749787e-26,0.5610195209809115
245,4.4588671280965935,15.994229624130146,8.309581901301513,2.5996058456032967e-06,2.5996060245906512e-06,2.5996057789351837e-06,2.5996065465018453e-06,1.0,9.86302799343917e-26,-2326.355120874776,0.002042558371112333,0.028762540783819093,5.646135584307535e-09,0.018495703068729927,0.08882313059893639,0.03988098868380846,1.9358181683395008e-08,1.9358183510022833e-08,1.93581777821082e-08,1.935817778210828e-08,1.9358177782106175e-08,1.935817778210564e-08,1.9358177782105914e-08,18.743218537881745,2.59960542946081e-06,0.005207000303797393,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9024896287767573,8.815414394984144e-26,0.5610270438620371
246,4.4895473744645935,15.942914270678054,8.371804606388322,2.466670890607042e-06,2.466671060466335e-06,2.4666708273395062e-06,2.4666715557606956e-06,1.0,9.172012819713124e-26,-2326.355446720448,0.0020361339876905703,0.028932594874309336,5.251327660186562e-09,0.024452097988456656,0.0773837803426557,0.05400817804297007,1.8004554347072503e-08,1.8004556052637442e-08,1.8004550703939824e-08,1.8004550703939877e-08,1.8004550703937928e-08,1.8004550703937418e-08,1.8004550703937683e-08,18.73943533024255,2.4666704956877355e-06,0.005208256560685289,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9024971685956168,8.19786604027815e-26,0.5610345543149365
247,4.512466066546488,15.984103665110728,8.41794348764475,2.3405337747089664e-06,2.3405339359052388e-06,2.3405337146687266e-06,2.3405344059388776e-06,1.0,8.532337850037493e-26,-2326.3557539002036,0.002044814767140284,0.02904417430297632,4.884126812555454e-09,0.023201416011989665,0.0887799938013417,0.05094347452108741,1.6745579855515626e-08,1.6745581448007815e-08,1.6745576453500077e-08,1.6745576453500127e-08,1.6745576453498304e-08,1.674557645349783e-08,1.6745576453498072e-08,18.769899115209007,2.3405333999315236e-06,0.005194063484520403,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9025046953467417,7.626193129145832e-26,0.5610420517509975
248,4.531598252393038,15.984067314528371,8.456756010626794,2.220846879659251e-06,2.2208470326339223e-06,2.2208468226818503e-06,2.220847478693913e-06,1.0,7.937723300023123e-26,-2326.3560442498588,0.002056004094236678,0.02919358089941072,4.5426026073330765e-09,0.023098348615454192,0.08309821889566864,0.050687804354441035,1.557463957685804e-08,1.557464106374742e-08,1.557463640004384e-08,1.5574636400043886e-08,1.5574636400042188e-08,1.5574636400041745e-08,1.5574636400041967e-08,18.784571117925168,2.220846523997397e-06,0.00517834392333879,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.902512208977036,7.094786730346158e-26,0.5610495361173305
249,4.579645812553484,16.006560994934077,8.551076705356708,2.107280363216894e-06,2.1072805083888827e-06,2.1072803091462358e-06,2.107280931696857e-06,1.0,7.383840140341404e-26,-2326.3563351224466,0.0020629986943771564,0.029292677034000313,4.2249595966886746e-09,0.02614413691748795,0.0862641663986793,0.05758857588198325,1.4485577689285856e-08,1.4485579077547368e-08,1.4485574722802107e-08,1.4485574722802142e-08,1.4485574722800555e-08,1.4485574722800152e-08,1.4485574722800343e-08,18.86181506469083,2.107280025696531e-06,0.005162938030745802,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.902519709341484,6.599777997161604e-26,0.5610570072694848
250,4.625637523325847,16.011976114558244,8.641169377019207,1.999521250145317e-06,1.9995213879122725e-06,1.9995211988332794e-06,1.9995217896276457e-06,1.0,6.866864328897677e-26,-2326.3566095986484,0.0020586741130746954,0.02929140659823511,3.929527880083101e-09,0.02577777102165801,0.0841734044749447,0.0569048239094673,1.3472668818885805e-08,1.3472670115031377e-08,1.3472666048839017e-08,1.3472666048839038e-08,1.3472666048837578e-08,1.347266604883721e-08,1.3472666048837386e-08,18.91384961159189,1.9995209298419746e-06,0.005160495180936571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9025271961665132,6.137749789085618e-26,0.5610644649349534
251,4.627131194855161,16.025310442979123,8.643842224211673,1.897272569691515e-06,1.897272700430809e-06,1.8972725209974926e-06,1.8972730816540048e-06,1.0,6.385462229467993e-26,-2326.356852586722,0.002050099729315155,0.029343932877593435,3.6547543253322054e-09,0.021610091975675365,0.08528073525959283,0.04707151972705558,1.253058794042366e-08,1.2530589150541795e-08,1.2530585353842806e-08,1.2530585353842822e-08,1.2530585353841456e-08,1.2530585353841117e-08,1.2530585353841279e-08,18.968656392708123,1.8972722657277596e-06,0.005164533932853547,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9025346693176944,5.70751014763183e-26,0.5610719089798311
252,4.603094619956768,15.984733096569226,8.597161584827413,1.8002525371714643e-06,1.8002526612412454e-06,1.800252490961984e-06,1.8002530230166348e-06,1.0,5.938784949219334e-26,-2326.357071775957,0.0020488603040988334,0.02933480990361763,3.399194403540547e-09,0.01946960529618021,0.0791164426668151,0.04223017152210185,1.1654382382838758e-08,1.165438351262466e-08,1.1654379967613801e-08,1.1654379967613814e-08,1.1654379967612547e-08,1.1654379967612218e-08,1.1654379967612375e-08,18.996768885468896,1.8002522487145123e-06,0.005164191062203281,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9025421285209196,5.308300985547881e-26,0.5610793391310764
253,4.5167932038786445,15.710054685129574,8.434654703146652,1.7081937774064297e-06,1.708193895146615e-06,1.7081937335548013e-06,1.7081942384653951e-06,1.0,5.521139314244047e-26,-2326.3572429874844,0.0020300184130812343,0.028976339703982914,3.16150459498009e-09,0.013172029314855387,0.053077136488125634,0.02863598774207988,1.0839445792252044e-08,1.0839446847030264e-08,1.0839443537078212e-08,1.083944353707822e-08,1.0839443537077049e-08,1.0839443537076744e-08,1.0839443537076891e-08,18.70367355716702,1.7081935036659073e-06,0.005192523875818854,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9025495738439764,4.935035976570765e-26,0.5610867554562138
